month_date,grade,from_bucket,to_bucket,from_balance,to_balance,flow_rate
2016-05-01,E,120+,150+,12925673.75,13912460.0,1.0
2016-05-01,E,150+,180+,10020458.75,12510172.5,1.0
2016-05-01,E,180+,GCO,12056145.0,166395320.0,1.0
2016-05-01,F,Current,30+,234728945.32,6322023.75,0.026933
2016-05-01,F,30+,60+,5529228.75,4111535.0,0.7436
2016-05-01,F,60+,90+,5197452.5,7028055.0,1.0
2016-05-01,F,90+,120+,5890393.75,4227942.5,0.717769
2016-05-01,F,120+,150+,5399922.5,6509852.5,1.0
2016-05-01,F,150+,180+,4507401.25,5747870.0,1.0
2016-05-01,F,180+,GCO,5983277.5,87505375.0,1.0
2016-05-01,G,Current,30+,58182858.74,1590052.5,0.027329
2016-05-01,G,30+,60+,1374938.75,835380.0,0.607576
2016-05-01,G,60+,90+,1064391.25,1745432.5,1.0
2016-05-01,G,90+,120+,1542048.75,850552.5,0.551573
2016-05-01,G,120+,150+,1482718.75,1798068.75,1.0
2016-05-01,G,150+,180+,950066.25,1421370.0,1.0
2016-05-01,G,180+,GCO,1802000.0,27618306.25,1.0
2016-06-01,A,Current,30+,1483337893.25,3096486.25,0.002088
2016-06-01,A,30+,60+,2319437.5,2257430.0,0.973266
2016-06-01,A,60+,90+,1916877.5,1936640.0,1.0
2016-06-01,A,90+,120+,1810988.75,1698045.0,0.937634
2016-06-01,A,120+,150+,1576261.25,1604821.25,1.0
2016-06-01,A,150+,180+,1814580.0,1792225.0,0.98768
2016-06-01,A,180+,GCO,1385393.75,29649190.0,1.0
2016-06-01,B,Current,30+,2153784223.41,10005753.75,0.004646
2016-06-01,B,30+,60+,8537081.25,8896312.5,1.0
2016-06-01,B,60+,90+,8017072.5,8224175.0,1.0
2016-06-01,B,90+,120+,7496915.0,7389432.5,0.985663
2016-06-01,B,120+,150+,6791670.0,6215136.25,0.915112
2016-06-01,B,150+,180+,6718017.5,7264121.25,1.0
2016-06-01,B,180+,GCO,6704120.0,123118483.75,1.0
2016-06-01,C,Current,30+,2238564382.31,23761877.5,0.010615
2016-06-01,C,30+,60+,17912730.0,17444783.75,0.973876
2016-06-01,C,60+,90+,15580457.5,17966917.5,1.0
2016-06-01,C,90+,120+,19227340.0,16747465.0,0.871024
2016-06-01,C,120+,150+,14788767.5,14317867.5,0.968158
2016-06-01,C,150+,180+,14717388.75,15876278.75,1.0
2016-06-01,C,180+,GCO,13286052.5,211411553.75,1.0
2016-06-01,D,Current,30+,1218831143.47,21197427.5,0.017392
2016-06-01,D,30+,60+,16724727.5,16844853.75,1.0
2016-06-01,D,60+,90+,15743551.25,17238871.25,1.0
2016-06-01,D,90+,120+,18771102.5,16255676.25,0.865995
2016-06-01,D,120+,150+,14939047.5,14524290.0,0.972237
2016-06-01,D,150+,180+,15279387.5,17033107.5,1.0
2016-06-01,D,180+,GCO,13963927.5,211318967.5,1.0
2016-06-01,E,Current,30+,696853055.12,20345515.0,0.029196
2016-06-01,E,30+,60+,13551762.5,13506606.25,0.996668
2016-06-01,E,60+,90+,11679467.5,13728520.0,1.0
2016-06-01,E,90+,120+,16087440.0,13236582.5,0.82279
2016-06-01,E,120+,150+,12515803.75,12254683.75,0.979137
2016-06-01,E,150+,180+,13912460.0,15953820.0,1.0
2016-06-01,E,180+,GCO,12510172.5,175147153.75,1.0
2016-06-01,F,Current,30+,228224091.52,10557595.0,0.04626
2016-06-01,F,30+,60+,6322023.75,6027541.25,0.95342
2016-06-01,F,60+,90+,4111535.0,5522917.5,1.0
2016-06-01,F,90+,120+,7028055.0,5097471.25,0.725303
2016-06-01,F,120+,150+,4227942.5,4633073.75,1.0
2016-06-01,F,150+,180+,6509852.5,7349525.0,1.0
2016-06-01,F,180+,GCO,5747870.0,91403198.75,1.0
2016-06-01,G,Current,30+,55946223.17,3709378.75,0.066303
2016-06-01,G,30+,60+,1590052.5,1686846.25,1.0
2016-06-01,G,60+,90+,835380.0,1225848.75,1.0
2016-06-01,G,90+,120+,1745432.5,1168813.75,0.669641
2016-06-01,G,120+,150+,850552.5,930048.75,1.0
2016-06-01,G,150+,180+,1798068.75,2171983.75,1.0
2016-06-01,G,180+,GCO,1421370.0,28467052.5,1.0
2016-07-01,A,Current,30+,1465673841.91,2887471.25,0.00197
2016-07-01,A,30+,60+,3096486.25,2934965.0,0.947837
2016-07-01,A,60+,90+,2257430.0,2071896.25,0.917812
2016-07-01,A,90+,120+,1936640.0,2203348.75,1.0
2016-07-01,A,120+,150+,1698045.0,1643836.25,0.968076
2016-07-01,A,150+,180+,1604821.25,1739333.75,1.0
2016-07-01,A,180+,GCO,1792225.0,31779481.25,1.0
2016-07-01,B,Current,30+,2163243407.48,10508550.0,0.004858
2016-07-01,B,30+,60+,10005753.75,10895555.0,1.0
2016-07-01,B,60+,90+,8896312.5,7671335.0,0.862305
2016-07-01,B,90+,120+,8224175.0,8817156.25,1.0
2016-07-01,B,120+,150+,7389432.5,7455860.0,1.0
2016-07-01,B,150+,180+,6215136.25,7262612.5,1.0
2016-07-01,B,180+,GCO,7264121.25,131637927.5,1.0
2016-07-01,C,Current,30+,2271379747.47,22521387.5,0.009915
2016-07-01,C,30+,60+,23761877.5,24157573.75,1.0
2016-07-01,C,60+,90+,17444783.75,17799318.75,1.0
2016-07-01,C,90+,120+,17966917.5,15813570.0,0.880149
2016-07-01,C,120+,150+,16747465.0,18061373.75,1.0
2016-07-01,C,150+,180+,14317867.5,17093733.75,1.0
2016-07-01,C,180+,GCO,15876278.75,229571251.25,1.0
2016-07-01,D,Current,30+,1232403349.08,19947863.75,0.016186
2016-07-01,D,30+,60+,21197427.5,21614182.5,1.0
2016-07-01,D,60+,90+,16844853.75,16000378.75,0.949867
2016-07-01,D,90+,120+,17238871.25,16356380.0,0.948808
2016-07-01,D,120+,150+,16255676.25,17272233.75,1.0
2016-07-01,D,150+,180+,14524290.0,17208823.75,1.0
2016-07-01,D,180+,GCO,17033107.5,230530837.5,1.0
2016-07-01,E,Current,30+,697732846.06,16256483.75,0.023299
2016-07-01,E,30+,60+,20345515.0,19814073.75,0.973879
2016-07-01,E,60+,90+,13506606.25,13660541.25,1.0
2016-07-01,E,90+,120+,13728520.0,11429376.25,0.832528
2016-07-01,E,120+,150+,13236582.5,14646222.5,1.0
2016-07-01,E,150+,180+,12254683.75,15123646.25,1.0
2016-07-01,E,180+,GCO,15953820.0,192875603.75,1.0
2016-07-01,F,Current,30+,230764287.59,6445422.5,0.027931
2016-07-01,F,30+,60+,10557595.0,10052652.5,0.952173
2016-07-01,F,60+,90+,6027541.25,6272022.5,1.0
2016-07-01,F,90+,120+,5522917.5,3954710.0,0.716055
2016-07-01,F,120+,150+,5097471.25,5951020.0,1.0
2016-07-01,F,150+,180+,4633073.75,5717567.5,1.0
2016-07-01,F,180+,GCO,7349525.0,99809422.5,1.0
2016-07-01,G,Current,30+,57526102.32,2195316.25,0.038162
2016-07-01,G,30+,60+,3709378.75,3654596.25,0.985231
2016-07-01,G,60+,90+,1686846.25,1594515.0,0.945264
2016-07-01,G,90+,120+,1225848.75,862197.5,0.703347
2016-07-01,G,120+,150+,1168813.75,1393532.5,1.0
2016-07-01,G,150+,180+,930048.75,1253133.75,1.0
2016-07-01,G,180+,GCO,2171983.75,30837745.0,1.0
2016-08-01,A,Current,30+,1416492860.7,2972003.75,0.002098
2016-08-01,A,30+,60+,2887471.25,2395767.5,0.829711
2016-08-01,A,60+,90+,2934965.0,2981162.5,1.0
2016-08-01,A,90+,120+,2071896.25,2303287.5,1.0
2016-08-01,A,120+,150+,2203348.75,2286840.0,1.0
2016-08-01,A,150+,180+,1643836.25,1798791.25,1.0
2016-08-01,A,180+,GCO,1739333.75,33828746.25,1.0
2016-08-01,B,Current,30+,2147914671.28,11935551.25,0.005557
2016-08-01,B,30+,60+,10508550.0,9852583.75,0.937578
2016-08-01,B,60+,90+,10895555.0,10967847.5,1.0
2016-08-01,B,90+,120+,7671335.0,8150458.75,1.0
2016-08-01,B,120+,150+,8817156.25,8636000.0,0.979454
2016-08-01,B,150+,180+,7455860.0,8205241.25,1.0
2016-08-01,B,180+,GCO,7262612.5,139875107.5,1.0
2016-08-01,C,Current,30+,2257188257.82,23324212.5,0.010333
2016-08-01,C,30+,60+,22521387.5,21322398.75,0.946762
2016-08-01,C,60+,90+,24157573.75,24987896.25,1.0
2016-08-01,C,90+,120+,17799318.75,17334028.75,0.973859
2016-08-01,C,120+,150+,15813570.0,17075650.0,1.0
2016-08-01,C,150+,180+,18061373.75,18289280.0,1.0
2016-08-01,C,180+,GCO,17093733.75,248777150.0,1.0
2016-08-01,D,Current,30+,1220828986.1,20130252.5,0.016489
2016-08-01,D,30+,60+,19947863.75,19624290.0,0.983779
2016-08-01,D,60+,90+,21614182.5,21813443.75,1.0
2016-08-01,D,90+,120+,16000378.75,14745460.0,0.921569
2016-08-01,D,120+,150+,16356380.0,17926393.75,1.0
2016-08-01,D,150+,180+,17272233.75,17316965.0,1.0
2016-08-01,D,180+,GCO,17208823.75,249755818.75,1.0
2016-08-01,E,Current,30+,682472514.31,16198450.0,0.023735
2016-08-01,E,30+,60+,16256483.75,16254443.75,0.999875
2016-08-01,E,60+,90+,19814073.75,19880543.75,1.0
2016-08-01,E,90+,120+,13660541.25,12046433.75,0.881842
2016-08-01,E,120+,150+,11429376.25,13953153.75,1.0
2016-08-01,E,150+,180+,14646222.5,14438780.0,0.985836
2016-08-01,E,180+,GCO,15123646.25,209116447.5,1.0
2016-08-01,F,Current,30+,228588539.19,6034745.0,0.0264
2016-08-01,F,30+,60+,6445422.5,6321620.0,0.980792
2016-08-01,F,60+,90+,10052652.5,9843892.5,0.979233
2016-08-01,F,90+,120+,6272022.5,4743000.0,0.756215
2016-08-01,F,120+,150+,3954710.0,6192653.75,1.0
2016-08-01,F,150+,180+,5951020.0,5878578.75,0.987827
2016-08-01,F,180+,GCO,5717567.5,105933523.75,1.0
2016-08-01,G,Current,30+,56468165.86,1715045.0,0.030372
2016-08-01,G,30+,60+,2195316.25,2093592.5,0.953663
2016-08-01,G,60+,90+,3654596.25,3584535.0,0.980829
2016-08-01,G,90+,120+,1594515.0,1117580.0,0.70089
2016-08-01,G,120+,150+,862197.5,1551823.75,1.0
2016-08-01,G,150+,180+,1393532.5,1414400.0,1.0
2016-08-01,G,180+,GCO,1253133.75,32146490.0,1.0
2016-09-01,A,Current,30+,1366944543.43,3299848.75,0.002414
2016-09-01,A,30+,60+,2972003.75,3054666.25,1.0
2016-09-01,A,60+,90+,2395767.5,2320415.0,0.968548
2016-09-01,A,90+,120+,2981162.5,3511201.25,1.0
2016-09-01,A,120+,150+,2303287.5,1954001.25,0.848353
2016-09-01,A,150+,180+,2286840.0,2304413.75,1.0
2016-09-01,A,180+,GCO,1798791.25,35266691.25,1.0
2016-09-01,B,Current,30+,2104715223.04,12327040.0,0.005857
2016-09-01,B,30+,60+,11935551.25,12023972.5,1.0
2016-09-01,B,60+,90+,9852583.75,9657933.75,0.980244
2016-09-01,B,90+,120+,10967847.5,11860985.0,1.0
2016-09-01,B,120+,150+,8150458.75,7389135.0,0.906591
2016-09-01,B,150+,180+,8636000.0,9278493.75,1.0
2016-09-01,B,180+,GCO,8205241.25,146589555.0,1.0
2016-09-01,C,Current,30+,2234195708.0,23055230.0,0.010319
2016-09-01,C,30+,60+,23324212.5,23676027.5,1.0
2016-09-01,C,60+,90+,21322398.75,21497116.25,1.0
2016-09-01,C,90+,120+,24987896.25,25186838.75,1.0
2016-09-01,C,120+,150+,17334028.75,16885058.75,0.974099
2016-09-01,C,150+,180+,17075650.0,17535797.5,1.0
2016-09-01,C,180+,GCO,18289280.0,265043727.5,1.0
2016-09-01,D,Current,30+,1205891410.07,20242643.75,0.016786
2016-09-01,D,30+,60+,20130252.5,20006280.0,0.993841
2016-09-01,D,60+,90+,19624290.0,19691227.5,1.0
2016-09-01,D,90+,120+,21813443.75,22196113.75,1.0
2016-09-01,D,120+,150+,14745460.0,14391243.75,0.975978
2016-09-01,D,150+,180+,17926393.75,18473602.5,1.0
2016-09-01,D,180+,GCO,17316965.0,265288676.25,1.0
2016-09-01,E,Current,30+,668544299.03,16232003.75,0.02428
2016-09-01,E,30+,60+,16198450.0,16392823.75,1.0
2016-09-01,E,60+,90+,16254443.75,16001101.25,0.984414
2016-09-01,E,90+,120+,19880543.75,20020368.75,1.0
2016-09-01,E,120+,150+,12046433.75,11913663.75,0.988978
2016-09-01,E,150+,180+,13953153.75,14071580.0,1.0
2016-09-01,E,180+,GCO,14438780.0,222803147.5,1.0
2016-09-01,F,Current,30+,224297646.48,7535250.0,0.033595
2016-09-01,F,30+,60+,6034745.0,6022462.5,0.997965
2016-09-01,F,60+,90+,6321620.0,6345313.75,1.0
2016-09-01,F,90+,120+,9843892.5,9983420.0,1.0
2016-09-01,F,120+,150+,4743000.0,4727891.25,0.996815
2016-09-01,F,150+,180+,6192653.75,6196946.25,1.0
2016-09-01,F,180+,GCO,5878578.75,111487955.0,1.0
2016-09-01,G,Current,30+,55841836.41,1905742.5,0.034128
2016-09-01,G,30+,60+,1715045.0,1774162.5,1.0
2016-09-01,G,60+,90+,2093592.5,2086856.25,0.996782
2016-09-01,G,90+,120+,3584535.0,3608738.75,1.0
2016-09-01,G,120+,150+,1117580.0,1101876.25,0.985948
2016-09-01,G,150+,180+,1551823.75,1567421.25,1.0
2016-09-01,G,180+,GCO,1414400.0,33484411.25,1.0
2016-10-01,A,Current,30+,1338378055.66,3488421.25,0.002606
2016-10-01,A,30+,60+,3299848.75,3269546.25,0.990817
2016-10-01,A,60+,90+,3054666.25,2551912.5,0.835415
2016-10-01,A,90+,120+,2320415.0,2758675.0,1.0
2016-10-01,A,120+,150+,3511201.25,2900752.5,0.826142
2016-10-01,A,150+,180+,1954001.25,2524202.5,1.0
2016-10-01,A,180+,GCO,2304413.75,37947527.5,1.0
2016-10-01,B,Current,30+,2095119470.19,12387305.0,0.005912
2016-10-01,B,30+,60+,12327040.0,12082473.75,0.98016
2016-10-01,B,60+,90+,12023972.5,11318238.75,0.941306
2016-10-01,B,90+,120+,9657933.75,10737348.75,1.0
2016-10-01,B,120+,150+,11860985.0,10619836.25,0.895359
2016-10-01,B,150+,180+,7389135.0,8904068.75,1.0
2016-10-01,B,180+,GCO,9278493.75,156789767.5,1.0
2016-10-01,C,Current,30+,2237359679.59,24809013.75,0.011089
2016-10-01,C,30+,60+,23055230.0,23513188.75,1.0
2016-10-01,C,60+,90+,23676027.5,22377312.5,0.945146
2016-10-01,C,90+,120+,21497116.25,22163325.0,1.0
2016-10-01,C,120+,150+,25186838.75,23934342.5,0.950272
2016-10-01,C,150+,180+,16885058.75,19324792.5,1.0
2016-10-01,C,180+,GCO,17535797.5,284388877.5,1.0
2016-10-01,D,Current,30+,1205192335.4,20586490.0,0.017081
2016-10-01,D,30+,60+,20242643.75,20298085.0,1.0
2016-10-01,D,60+,90+,20006280.0,19662603.75,0.982822
2016-10-01,D,90+,120+,19691227.5,19850262.5,1.0
2016-10-01,D,120+,150+,22196113.75,20263001.25,0.912908
2016-10-01,D,150+,180+,14391243.75,17439620.0,1.0
2016-10-01,D,180+,GCO,18473602.5,285119707.5,1.0
2016-10-01,E,Current,30+,661179212.5,14889088.75,0.022519
2016-10-01,E,30+,60+,16232003.75,16143710.0,0.994561
2016-10-01,E,60+,90+,16392823.75,16029130.0,0.977814
2016-10-01,E,90+,120+,16001101.25,16168487.5,1.0
2016-10-01,E,120+,150+,20020368.75,17689562.5,0.883578
2016-10-01,E,150+,180+,11913663.75,15347345.0,1.0
2016-10-01,E,180+,GCO,14071580.0,237563971.25,1.0
2016-10-01,F,Current,30+,221754955.21,6690392.5,0.03017
2016-10-01,F,30+,60+,7535250.0,7530872.5,0.999419
2016-10-01,F,60+,90+,6022462.5,5922013.75,0.983321
2016-10-01,F,90+,120+,6345313.75,6344825.0,0.999923
2016-10-01,F,120+,150+,9983420.0,8061612.5,0.8075
2016-10-01,F,150+,180+,4727891.25,7129778.75,1.0
2016-10-01,F,180+,GCO,6196946.25,118021416.25,1.0
2016-10-01,G,Current,30+,55700363.56,1662685.0,0.029851
2016-10-01,G,30+,60+,1905742.5,1813687.5,0.951696
2016-10-01,G,60+,90+,1774162.5,1818681.25,1.0
2016-10-01,G,90+,120+,2086856.25,1974337.5,0.946082
2016-10-01,G,120+,150+,3608738.75,2779457.5,0.770202
2016-10-01,G,150+,180+,1101876.25,2147843.75,1.0
2016-10-01,G,180+,GCO,1567421.25,35112713.75,1.0
2016-11-01,A,Current,30+,1293577681.0,3708528.75,0.002867
2016-11-01,A,30+,60+,3488421.25,3352251.25,0.960965
2016-11-01,A,60+,90+,3269546.25,3248848.75,0.99367
2016-11-01,A,90+,120+,2551912.5,3072643.75,1.0
2016-11-01,A,120+,150+,2758675.0,2289942.5,0.830088
2016-11-01,A,150+,180+,2900752.5,3545116.25,1.0
2016-11-01,A,180+,GCO,2524202.5,39589961.25,1.0
2016-11-01,B,Current,30+,2061780334.49,13591648.75,0.006592
2016-11-01,B,30+,60+,12387305.0,12072826.25,0.974613
2016-11-01,B,60+,90+,12082473.75,12375957.5,1.0
2016-11-01,B,90+,120+,11318238.75,11979262.5,1.0
2016-11-01,B,120+,150+,10737348.75,9630776.25,0.896942
2016-11-01,B,150+,180+,10619836.25,11851125.0,1.0
2016-11-01,B,180+,GCO,8904068.75,163596928.75,1.0
2016-11-01,C,Current,30+,2223802691.5,22951785.0,0.010321
2016-11-01,C,30+,60+,24809013.75,24870638.75,1.0
2016-11-01,C,60+,90+,23513188.75,23203427.5,0.986826
2016-11-01,C,90+,120+,22377312.5,23602502.5,1.0
2016-11-01,C,120+,150+,22163325.0,21347388.75,0.963185
2016-11-01,C,150+,180+,23934342.5,25338075.0,1.0
2016-11-01,C,180+,GCO,19324792.5,299931828.75,1.0
2016-11-01,D,Current,30+,1195263522.26,19725546.25,0.016503
2016-11-01,D,30+,60+,20586490.0,21326500.0,1.0
2016-11-01,D,60+,90+,20298085.0,20075130.0,0.989016
2016-11-01,D,90+,120+,19662603.75,20001881.25,1.0
2016-11-01,D,120+,150+,19850262.5,19518720.0,0.983298
2016-11-01,D,150+,180+,20263001.25,22400623.75,1.0
2016-11-01,D,180+,GCO,17439620.0,298615858.75,1.0
2016-11-01,E,Current,30+,646230908.69,16622812.5,0.025723
2016-11-01,E,30+,60+,14889088.75,14989558.75,1.0
2016-11-01,E,60+,90+,16143710.0,16220018.75,1.0
2016-11-01,E,90+,120+,16029130.0,16300832.5,1.0
2016-11-01,E,120+,150+,16168487.5,16045811.25,0.992413
2016-11-01,E,150+,180+,17689562.5,19998630.0,1.0
2016-11-01,E,180+,GCO,15347345.0,249012833.75,1.0
2016-11-01,F,Current,30+,214584032.01,6928838.75,0.03229
2016-11-01,F,30+,60+,6690392.5,6839567.5,1.0
2016-11-01,F,60+,90+,7530872.5,7566020.0,1.0
2016-11-01,F,90+,120+,5922013.75,5933318.75,1.0
2016-11-01,F,120+,150+,6344825.0,6381757.5,1.0
2016-11-01,F,150+,180+,8061612.5,9936160.0,1.0
2016-11-01,F,180+,GCO,7129778.75,122512752.5,1.0
2016-11-01,G,Current,30+,53982496.41,2001027.5,0.037068
2016-11-01,G,30+,60+,1662685.0,1673140.0,1.0
2016-11-01,G,60+,90+,1813687.5,1905742.5,1.0
2016-11-01,G,90+,120+,1818681.25,1750830.0,0.962692
2016-11-01,G,120+,150+,1974337.5,2095313.75,1.0
2016-11-01,G,150+,180+,2779457.5,3596328.75,1.0
2016-11-01,G,180+,GCO,2147843.75,36180993.75,1.0
2016-12-01,A,Current,30+,1266770459.31,3705065.0,0.002925
2016-12-01,A,30+,60+,3708528.75,3721448.75,1.0
2016-12-01,A,60+,90+,3352251.25,3488421.25,1.0
2016-12-01,A,90+,120+,3248848.75,3269546.25,1.0
2016-12-01,A,120+,150+,3072643.75,2551912.5,0.830527
2016-12-01,A,150+,180+,2289942.5,2758675.0,1.0
2016-12-01,A,180+,GCO,3545116.25,43372482.5,1.0
2016-12-01,B,Current,30+,2049736365.79,12396400.0,0.006048
2016-12-01,B,30+,60+,13591648.75,13018855.0,0.957857
2016-12-01,B,60+,90+,12072826.25,12387305.0,1.0
2016-12-01,B,90+,120+,12375957.5,12082473.75,0.976286
2016-12-01,B,120+,150+,11979262.5,11318238.75,0.944819
2016-12-01,B,150+,180+,9630776.25,10737348.75,1.0
2016-12-01,B,180+,GCO,11851125.0,176313672.5,1.0
2016-12-01,C,Current,30+,2229983588.77,25152541.25,0.011279
2016-12-01,C,30+,60+,22951785.0,22388383.75,0.975453
2016-12-01,C,60+,90+,24870638.75,24809013.75,0.997522
2016-12-01,C,90+,120+,23203427.5,23513188.75,1.0
2016-12-01,C,120+,150+,23602502.5,22377312.5,0.948091
2016-12-01,C,150+,180+,21347388.75,22148025.0,1.0
2016-12-01,C,180+,GCO,25338075.0,327663312.5,1.0
2016-12-01,D,Current,30+,1203093941.83,21643486.25,0.01799
2016-12-01,D,30+,60+,19725546.25,19953346.25,1.0
2016-12-01,D,60+,90+,21326500.0,20588636.25,0.965402
2016-12-01,D,90+,120+,20075130.0,20312938.75,1.0
2016-12-01,D,120+,150+,20001881.25,19630941.25,0.981455
2016-12-01,D,150+,180+,19518720.0,19868325.0,1.0
2016-12-01,D,180+,GCO,22400623.75,322835928.75,1.0
2016-12-01,E,Current,30+,643597044.51,14993065.0,0.023296
2016-12-01,E,30+,60+,16622812.5,16572195.0,0.996955
2016-12-01,E,60+,90+,14989558.75,14909488.75,0.994658
2016-12-01,E,90+,120+,16220018.75,16143710.0,0.995295
2016-12-01,E,120+,150+,16300832.5,16029130.0,0.983332
2016-12-01,E,150+,180+,16045811.25,16168487.5,1.0
2016-12-01,E,180+,GCO,19998630.0,270600878.75,1.0
2016-12-01,F,Current,30+,214212994.87,6423386.25,0.029986
2016-12-01,F,30+,60+,6928838.75,6687460.0,0.965163
2016-12-01,F,60+,90+,6839567.5,6690392.5,0.978189
2016-12-01,F,90+,120+,7566020.0,7530872.5,0.995355
2016-12-01,F,120+,150+,5933318.75,5922013.75,0.998095
2016-12-01,F,150+,180+,6381757.5,6323575.0,0.990883
2016-12-01,F,180+,GCO,9936160.0,133234057.5,1.0
2016-12-01,G,Current,30+,54460330.29,1828031.25,0.033566
2016-12-01,G,30+,60+,2001027.5,1990466.25,0.994722
2016-12-01,G,60+,90+,1673140.0,1662685.0,0.993751
2016-12-01,G,90+,120+,1905742.5,1813687.5,0.951696
2016-12-01,G,120+,150+,1750830.0,1818681.25,1.0
2016-12-01,G,150+,180+,2095313.75,1974337.5,0.942263
2016-12-01,G,180+,GCO,3596328.75,40040015.0,1.0
2017-01-01,A,Current,30+,1226086148.0,3671596.25,0.002995
2017-01-01,A,30+,60+,3705065.0,3668515.0,0.990135
2017-01-01,A,60+,90+,3721448.75,3657103.75,0.98271
2017-01-01,A,90+,120+,3488421.25,3562966.25,1.0
2017-01-01,A,120+,150+,3269546.25,2949266.25,0.902041
2017-01-01,A,150+,180+,2551912.5,2774633.75,1.0
2017-01-01,A,180+,GCO,2758675.0,46283116.25,1.0
2017-01-01,B,Current,30+,2005910264.26,12924101.25,0.006443
2017-01-01,B,30+,60+,12396400.0,12387921.25,0.999316
2017-01-01,B,60+,90+,13018855.0,12972020.0,0.996403
2017-01-01,B,90+,120+,12387305.0,12352008.75,0.997151
2017-01-01,B,120+,150+,12082473.75,11271467.5,0.932877
2017-01-01,B,150+,180+,11318238.75,12085725.0,1.0
2017-01-01,B,180+,GCO,10737348.75,187484691.25,1.0
2017-01-01,C,Current,30+,2200263372.78,24626965.0,0.011193
2017-01-01,C,30+,60+,25152541.25,24932433.75,0.991249
2017-01-01,C,60+,90+,22388383.75,22483690.0,1.0
2017-01-01,C,90+,120+,24809013.75,24944886.25,1.0
2017-01-01,C,120+,150+,23513188.75,22545825.0,0.958859
2017-01-01,C,150+,180+,22377312.5,22923735.0,1.0
2017-01-01,C,180+,GCO,22148025.0,350681610.0,1.0
2017-01-01,D,Current,30+,1182151928.94,21175200.0,0.017912
2017-01-01,D,30+,60+,21643486.25,21688345.0,1.0
2017-01-01,D,60+,90+,19953346.25,19960188.75,1.0
2017-01-01,D,90+,120+,20588636.25,20565431.25,0.998873
2017-01-01,D,120+,150+,20312938.75,20099652.5,0.9895
2017-01-01,D,150+,180+,19630941.25,19646878.75,1.0
2017-01-01,D,180+,GCO,19868325.0,343380747.5,1.0
2017-01-01,E,Current,30+,629234500.83,13184095.0,0.020953
2017-01-01,E,30+,60+,14993065.0,14927147.5,0.995603
2017-01-01,E,60+,90+,16572195.0,16520175.0,0.996861
2017-01-01,E,90+,120+,14909488.75,14765520.0,0.990344
2017-01-01,E,120+,150+,16143710.0,16181110.0,1.0
2017-01-01,E,150+,180+,16029130.0,16044897.5,1.0
2017-01-01,E,180+,GCO,16168487.5,287148976.25,1.0
2017-01-01,F,Current,30+,207566640.47,5975457.5,0.028788
2017-01-01,F,30+,60+,6423386.25,6384923.75,0.994012
2017-01-01,F,60+,90+,6687460.0,6672011.25,0.99769
2017-01-01,F,90+,120+,6690392.5,6687885.0,0.999625
2017-01-01,F,120+,150+,7530872.5,7552122.5,1.0
2017-01-01,F,150+,180+,5922013.75,5930960.0,1.0
2017-01-01,F,180+,GCO,6323575.0,139623826.25,1.0
2017-01-01,G,Current,30+,53865373.11,1457920.0,0.027066
2017-01-01,G,30+,60+,1828031.25,1809225.0,0.989712
2017-01-01,G,60+,90+,1990466.25,1970066.25,0.989751
2017-01-01,G,90+,120+,1662685.0,1687356.25,1.0
2017-01-01,G,120+,150+,1813687.5,1839166.25,1.0
2017-01-01,G,150+,180+,1818681.25,1805952.5,0.993001
2017-01-01,G,180+,GCO,1974337.5,42027081.25,1.0
2017-02-01,A,Current,30+,1186783586.04,3624931.25,0.003054
2017-02-01,A,30+,60+,3671596.25,3508927.5,0.955695
2017-02-01,A,60+,90+,3668515.0,3166653.75,0.863198
2017-02-01,A,90+,120+,3657103.75,4119036.25,1.0
2017-02-01,A,120+,150+,3562966.25,2594943.75,0.72831
2017-02-01,A,150+,180+,2949266.25,3142046.25,1.0
2017-02-01,A,180+,GCO,2774633.75,46646108.75,1.0
2017-02-01,B,Current,30+,1960182003.16,12580722.5,0.006418
2017-02-01,B,30+,60+,12924101.25,12730343.75,0.985008
2017-02-01,B,60+,90+,12387921.25,11583311.25,0.935049
2017-02-01,B,90+,120+,12972020.0,13459027.5,1.0
2017-02-01,B,120+,150+,12352008.75,10348516.25,0.8378
2017-02-01,B,150+,180+,11271467.5,12786273.75,1.0
2017-02-01,B,180+,GCO,12085725.0,189088705.0,1.0
2017-02-01,C,Current,30+,2170876106.31,24883006.25,0.011462
2017-02-01,C,30+,60+,24626965.0,24975082.5,1.0
2017-02-01,C,60+,90+,24932433.75,21321612.5,0.855176
2017-02-01,C,90+,120+,22483690.0,25263402.5,1.0
2017-02-01,C,120+,150+,24944886.25,22491807.5,0.90166
2017-02-01,C,150+,180+,22545825.0,23137063.75,1.0
2017-02-01,C,180+,GCO,22923735.0,353674991.25,1.0
2017-02-01,D,Current,30+,1154038805.4,20850245.0,0.018067
2017-02-01,D,30+,60+,21175200.0,21581138.75,1.0
2017-02-01,D,60+,90+,21688345.0,19591373.75,0.903313
2017-02-01,D,90+,120+,19960188.75,20745822.5,1.0
2017-02-01,D,120+,150+,20565431.25,19830160.0,0.964247
2017-02-01,D,150+,180+,20099652.5,19696901.25,0.979962
2017-02-01,D,180+,GCO,19646878.75,345795682.5,1.0
2017-02-01,E,Current,30+,615737791.86,13162483.75,0.021377
2017-02-01,E,30+,60+,13184095.0,14810421.25,1.0
